ID,full_name,sigma_e,sigma_a,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,a,e,i,om,w,ad,q,per_y,n_obs_used,ma,condition_code,H,epoch_mjd,data_arc
7738,       (2005 WL64),0.0003627,0.002616,0.049438,0.00095588,0.0022671,2.3773,0.0035627,0.00035369,9.316,2.3125,2.603311420469455,0.3618845624316738,29.12185628778047,66.89883394410344,278.4432165377998,3.545409634739422,1.661213206199487,4.20046516733756,13,126.9146461754834,7.0,18.092,60200,30.0
18222,       (2017 UK73),1.4291e-05,4.2099e-05,0.00070686,0.00047699,0.0045169,0.026223,4.7119e-05,1.292e-05,0.062098,0.031588,1.87554304831816,0.1192417074660097,22.4701346398816,51.36891041036107,17.62389866614555,2.099186003825622,1.651900092810698,2.56861347980006,23,71.68684920289121,5.0,20.0,60200,58.0
5638,569291 (2005 RQ11),5.8721e-08,5.0967e-09,5.4104e-06,2.9253e-05,3.0308e-05,7.2543e-06,6.7865e-09,1.0136e-09,2.3413e-05,4.1709e-06,2.230955634879017,0.3315370903263231,6.724482877584373,216.1502462304644,178.4098344619029,2.970600174713921,1.491311095044113,3.33230391342792,531,134.0515519899367,0.0,17.51,60200,24639.0
17972,       (2017 SV32),3.146e-06,1.855e-05,9.3859e-05,0.00026125,0.0011956,0.0074143,2.5351e-05,3.3928e-06,0.031275,0.015436,2.306905083057321,0.3666445700874765,22.00785825784196,144.86248061969,258.945349120462,3.152719305467487,1.461090860647155,3.50390877920384,26,245.2081220310812,4.0,19.5,60200,111.0
17910,       (2017 SF11),0.00018524,0.00087244,0.0024978,0.00046783,0.01531,0.37305,0.0011933,0.00017185,1.4067,0.71532,2.239504855975091,0.3677816716410346,5.97729292316019,185.0338413694746,155.1390978062683,3.063153695553825,1.415856016396357,3.35147678117588,29,290.4260323002031,6.0,21.745,60200,30.0
10166,       (2011 QT9),3.3052e-07,3.0118e-08,8.2317e-06,0.0002633,0.00028478,8.9166e-05,3.887e-08,5.5881e-09,0.00030314,2.4991e-05,2.293735342168491,0.2905935218144778,2.612109761387771,288.7472826896014,45.39706176003756,2.960279973359569,1.627190710977413,3.47394678668643,48,170.0721464520247,0.0,19.6,60200,3580.0
12820,       (2014 OD139),0.00036895,0.001578,0.0014899,0.021885,0.11557,1.2799,0.0019121,0.00036305,4.0469,1.2542,2.104619187020504,0.211745084433981,1.279138117290179,258.075109529277,76.47943540679064,2.550261954477537,1.658976419563471,3.05329305823512,14,336.439533437365,7.0,20.5,60200,25.0
6424,628476 (2015 GS12),5.2297e-08,9.3031e-09,1.4302e-05,9.9779e-06,0.00010161,9.6449e-05,1.027e-08,3.0373e-09,0.00024187,6.8945e-06,1.829684951307998,0.1039713630933187,21.65620393493361,199.0132910206852,97.12249712515612,2.019919789726824,1.639450112889173,2.47498560001567,124,56.78380200514666,0.0,19.19,60200,4935.0
17216,       (2017 DZ79),1.7913e-05,0.00010546,0.00020626,0.00039878,0.0012101,0.044772,0.00014492,1.8884e-05,0.18004,0.08813,2.326539217246258,0.3741633049023985,3.798677544785613,337.3077060606042,220.6111930268106,3.197044819756158,1.456033614736359,3.54873662473041,47,283.0423488272328,5.0,20.09,60200,59.0
17742,       (2017 QC35),2.0663e-07,2.2533e-07,1.5785e-05,5.3905e-05,6.8394e-05,6.3201e-05,3.2652e-07,2.851e-08,0.00020681,0.00020186,2.673326249138364,0.4490681156713804,12.53918901394565,81.71950285844454,273.7214981888338,3.873831830413769,1.47282066786296,4.3710537436067,127,137.1634922786285,1.0,18.16,60200,2759.0
19707,       (2019 JA3),4.2374e-07,4.0562e-07,1.1932e-05,1.9533e-05,0.00034637,0.00064296,4.6226e-07,1.229e-07,0.0016392,0.00030513,1.885177295017136,0.1396297232421543,22.83006108486347,132.5569235404544,273.5754936549017,2.148404078982772,1.6219505110515,2.58843046692821,37,58.41801290201499,2.0,18.8,60200,1249.0
5543,554972 (2013 JW2),6.7298e-08,2.6228e-08,9.2926e-06,1.6574e-05,3.9753e-05,1.6005e-05,3.6265e-08,3.5493e-09,7.1963e-05,2.3182e-05,2.602366243651234,0.3826534015470767,28.16551466096113,94.31278080506918,79.08935052328076,3.598170538855667,1.606561948446801,4.19817779870686,127,194.5169692513848,0.0,17.55,60200,8676.0
9627,       (2010 OH106),0.59434,1.7021,5.5798,13.357,30.067,23.928,1.9364,0.48519,66.851,1296.1,1.931725456840804,0.1376495983437339,21.64273373403236,109.5584438062622,146.7947591069398,2.197626690085306,1.665824223596301,2.6848888227921,18,1.008006385290408,9.0,,55407,2.0
18631,       (2018 EO3),5.2504e-07,3.2427e-08,6.4297e-05,6.6422e-05,0.00049978,0.00045866,3.6595e-08,1.0412e-08,0.0011633,2.4111e-05,1.841876633831103,0.1285608909735233,24.05757805614365,357.5165872967292,260.7691022431241,2.078669934939744,1.605083332722463,2.49976400332444,42,345.6778943668895,1.0,19.1,60200,2410.0
2643,334012 (2000 VF12),3.8746e-08,8.508e-09,3.4073e-06,5.2176e-05,5.2469e-05,4.9199e-06,1.166e-08,1.1743e-09,2.1443e-05,7.4901e-06,2.581919519727194,0.3704764094932238,6.124841500763161,59.21817143044331,35.71805760067617,3.538459792996194,1.625379246458194,4.14879765138839,702,153.9120589546732,0.0,16.76,60200,8277.0
3463,398465 (2011 UP108),5.1911e-08,1.4733e-08,6.1118e-06,4.5758e-05,4.6908e-05,1.1427e-05,1.9948e-08,2.6332e-09,3.9201e-05,1.2317e-05,2.328327709576108,0.3539506219942891,8.184297419948065,143.2501775315502,175.159118329827,3.15244075058711,1.504214668565106,3.55282946859886,540,165.3157639485288,0.0,17.7,60200,5695.0
12934,       (2014 OQ475),0.00019807,0.00079652,0.0016519,0.014963,0.069463,0.51875,0.0010168,0.00015705,1.9722,0.65295,2.238643484743871,0.2765594208450318,4.288611094309377,15.6447823058864,318.3128119372569,2.85776143036314,1.619525539124602,3.34954337071785,11,244.5020512842173,6.0,20.51,60200,26.0
12716,       (2014 MO67),8.2206e-08,3.4489e-08,1.3237e-05,1.9701e-05,3.3097e-05,4.3634e-05,4.5656e-08,6.1706e-09,0.00014734,2.8827e-05,2.327341144993185,0.3237812688762436,23.99128245059305,102.3614730996323,258.3815560298718,3.080890614026968,1.573791675959402,3.55057158772666,38,138.9977562492573,0.0,18.33,60200,4063.0
9975,       (2011 EY103),2.2274e-07,5.8353e-08,2.8364e-05,2.3975e-05,0.00022903,0.00027759,6.982e-08,1.7186e-08,0.00074284,4.4146e-05,1.906664880401528,0.1965252811298022,24.0956108218327,153.7663082220358,265.584198207544,2.281372732042759,1.531957028760297,2.63281141998309,26,347.8275676517594,1.0,19.2,60200,3483.0
18713,       (2018 JQ13),3.8214e-06,5.3161e-08,6.2854e-05,0.00016698,0.0005901,0.00010739,7.2167e-08,9.8704e-09,0.00039193,4.4105e-05,2.293087729120662,0.3575201508902427,5.401778950018634,222.2002715959958,69.76596070744422,3.112912800040445,1.473262658200879,3.47247563976454,29,163.1965596457937,0.0,20.27,60200,5203.0
8702,       (2008 RA133),4.1259e-07,3.6685e-08,1.2203e-05,1.8524e-05,0.0001022,0.00014444,4.2182e-08,1.2122e-08,0.00035738,2.7122e-05,1.820873226626657,0.1498469846216185,21.59635485951659,352.5584205661893,5.80487959323919,2.093725589014898,1.548020864238415,2.45712792503001,72,36.37635777191814,0.0,18.86,60200,5592.0
8190,       (2007 FE3),1.2253e-06,1.4409e-07,3.625e-05,2.4541e-05,0.00065896,0.00088681,1.6852e-07,5.0579e-08,0.0021114,0.00010525,1.777398736261176,0.1695430102505084,23.40616960127349,172.3535206694464,265.1031045472719,2.078744268422345,1.476053204100006,2.36965708164453,39,71.06497974445968,1.0,20.21,60200,5661.0
11156,       (2012 UO189),3.4477e-07,5.0575e-08,3.5195e-05,2.0676e-05,0.00029766,0.00032472,5.7359e-08,1.662e-08,0.0008301,3.7432e-05,1.824915048635204,0.1341453282752453,19.11969334113084,230.6297071004869,126.9459883999631,2.069718876908809,1.580111220361599,2.46531365374685,34,181.2328735338589,1.0,20.0,60200,1888.0
5852,598721 (2009 BF79),4.2364e-08,3.2852e-08,8.41e-06,9.5856e-06,1.9501e-05,2.5551e-05,4.6863e-08,4.4309e-09,0.00012216,2.9055e-05,2.605811294071058,0.426504345850141,27.53223957690241,170.399208496297,280.6256945077939,3.717201135457744,1.494421452684372,4.20651697064039,210,192.3316418794456,0.0,17.02,60200,4857.0
5783,590608 (2012 HW20),7.5576e-08,3.0577e-08,1.154e-05,1.21e-05,3.3181e-05,2.7191e-05,4.1587e-08,4.1737e-09,0.00012132,2.6979e-05,2.593390850601257,0.3600448025823508,29.01670209127622,128.8365295832828,74.86059795621772,3.527127747424862,1.659653953777653,4.17647767021648,160,265.1987614073076,0.0,18.0,60200,9719.0
4310,467760 (2009 UM139),5.1104e-08,1.0566e-08,6.1708e-06,1.9443e-05,2.2806e-05,1.2739e-05,1.3084e-08,2.8479e-09,3.5924e-05,8.1364e-06,1.975485606307904,0.2383413099674171,15.67974761978446,88.77055670646997,313.0180785141565,2.446325433537107,1.504645779078701,2.77663636233268,167,355.0352667388126,0.0,17.86,60200,5133.0
16657,       (2016 TM83),4.6857e-07,1.0333e-08,1.2921e-05,7.9219e-05,0.00055681,0.0003005,1.3216e-08,1.8859e-09,0.0010696,8.6021e-06,2.308848312092173,0.279023571974501,6.211560633447753,338.8865778316317,29.47660080570235,2.953071415279429,1.664625208904918,3.5083370049238,105,356.5260826554057,0.0,19.26,60200,5191.0
14498,       (2015 MF130),4.6231e-07,1.6074e-07,2.9365e-05,2.9538e-05,7.7096e-05,6.5322e-05,2.1902e-07,2.1879e-08,0.00027915,0.0001419,2.596299665418139,0.3625779935106135,29.81772777748294,132.4105952593213,114.1605412523112,3.537660788657726,1.654938542178553,4.18350630959617,25,354.5866789888919,0.0,19.2,60200,4250.0
2463,315187 (2007 OS1),9.0183e-08,1.057e-08,7.5272e-06,2.4747e-05,3.1729e-05,1.6669e-05,1.3748e-08,1.9044e-09,6.2922e-05,8.8225e-06,2.320825609761344,0.3006095282349969,9.340999701265805,295.7495895866446,56.88695974807958,3.018487901427401,1.623163318095287,3.53567196144105,342,191.332455899645,0.0,17.58,60200,8174.0
18627,       (2018 EY1),0.0048877,0.022438,0.18141,0.0098859,0.14258,0.12751,0.031661,0.0044907,0.16441,18.339,2.225311280486492,0.4110384985243453,26.73059726167689,161.3154582890738,19.89425272990734,3.139999887966948,1.310622673006036,3.31966574011854,16,353.4976300972542,9.0,22.544,58185,4.0
19866,       (2019 MB2),1.9248e-07,6.5081e-08,7.1824e-06,2.5552e-05,4.5939e-05,1.2839e-05,8.1911e-08,1.968e-08,4.2468e-05,4.8977e-05,1.886657020687243,0.258600573417557,15.15934978608053,113.9777728914743,285.8688093176013,2.374547608079224,1.398766433295262,2.59147865649554,116,111.5210077292749,0.0,18.7,60200,2447.0
7948,       (2006 SH41),2.2124e-06,2.7884e-07,4.2206e-05,6.2832e-05,0.0011435,0.0004111,3.7849e-07,4.0066e-08,0.0017221,0.00024351,2.540694552247115,0.3573530805133547,11.42377605526101,6.141987090002091,349.7319621439967,3.448619577136121,1.63276952735811,4.04983087318316,33,71.89397690219921,1.0,19.9,60200,2922.0
2597,330828 (2009 EQ3),4.0949e-08,8.3617e-09,6.4223e-06,9.5998e-06,2.5036e-05,2.2955e-05,9.4099e-09,2.5e-09,6.0712e-05,6.3068e-06,1.895217116115838,0.1253647953326179,22.75516654849863,170.1746187185431,291.4463973203366,2.132810621988574,1.657623610243101,2.60913564005367,354,249.7840035527074,0.0,17.81,60200,6585.0
6643,       (2001 FH213),0.92402,0.18746,18.433,0.053731,28.368,49.282,0.23913,0.035489,223.59,154.93,2.275341521468287,0.2756092616509779,9.450670134056772,182.5405620370512,179.1789659295818,2.902446718203975,1.6482363247326,3.4322434935191,10,181.11214941012,9.0,19.159,51990,2.0
14441,       (2015 LC52),1.7228e-07,2.1866e-08,1.8793e-05,3.4286e-05,0.00013508,0.00012192,2.4768e-08,6.9771e-09,0.00030931,1.6279e-05,1.846528136630702,0.1327028698681617,19.05329087035314,255.3152640764982,95.07050626860276,2.091567719653905,1.601488553607499,2.50923939146275,34,55.34801035098312,0.0,19.07,60200,3099.0
4572,483555 (2003 YP10),7.3283e-08,2.8321e-08,7.5169e-06,4.4822e-05,4.9398e-05,2.827e-05,4.0451e-08,3.7636e-09,0.00012743,2.5122e-05,2.621331943975715,0.4282861595721312,7.953690375894883,16.89346975465339,341.1832959033355,3.744012135224823,1.498651752726607,4.24415495931696,237,277.1054206179161,0.0,17.19,60200,7113.0
4335,468647 (2008 UC4),4.2302e-08,2.9974e-08,8.9906e-06,1.0065e-05,2.1152e-05,2.6754e-05,4.2537e-08,4.0273e-09,0.00012348,2.653e-05,2.60982110340779,0.4191487972886091,28.37917955956938,75.69601611136457,267.7947976465327,3.703724480039596,1.515917726775984,4.21623015568966,174,219.2277721300765,0.0,16.51,60200,7292.0
9073,       (2009 QP8),8.1284e-06,5.993e-05,0.00013695,0.00028481,0.00064365,0.041996,8.9757e-05,8.0351e-06,0.164,0.053067,2.612033072094714,0.4977038828898031,8.8867493356108,200.6473148404746,151.2623653671548,3.912052074312835,1.312014069876594,4.22159152599694,84,107.6518298123141,4.0,18.9,60200,154.0
16750,       (2016 UU21),1.2867e-06,3.0183e-08,1.1917e-05,0.00015121,0.00089934,0.00047433,3.841e-08,6.4061e-09,0.0015454,2.438e-05,2.173620403171922,0.2725842836219247,2.645339980913208,43.43805903059287,336.8033104741827,2.76611516363654,1.581125642707305,3.20467325051285,93,59.91624265767264,1.0,20.26,60200,6870.0
13993,       (2015 BW527),1.0535e-07,2.2237e-08,1.0211e-05,5.6391e-05,7.2112e-05,3.9357e-05,2.8035e-08,5.9386e-09,0.00011114,1.7156e-05,1.982782500988401,0.2607250604524977,10.23857062982091,138.9621462364524,327.1631807456535,2.499743588422757,1.465821413554045,2.79203474412599,38,60.68569973372299,0.0,19.89,60200,7979.0
11761,       (2013 QU),1.2539e-06,1.7032e-07,1.1237e-05,0.00018716,0.00036519,0.00024834,2.1993e-07,3.2033e-08,0.00088066,0.00014095,2.281329575582124,0.2912698458974454,3.206755002304106,222.709179329572,111.4553868984836,2.945812089503213,1.616847061661034,3.44580144233294,43,326.6771350690756,1.0,20.28,60200,2618.0
16919,       (2016 WF4),6.1401e-08,2.2483e-08,1.3282e-05,0.00021598,0.00021735,2.2985e-05,2.9651e-08,3.8042e-09,8.5842e-05,1.9003e-05,2.379860662252783,0.318841915358335,3.015114054383377,193.9595189267436,149.1502457378584,3.138659994091415,1.62106133041415,3.67143207622312,62,348.9257250513514,0.0,18.55,60200,6558.0
15075,       (2015 UJ),4.7034e-08,1.739e-08,1.0778e-05,1.8223e-05,3.22e-05,1.7062e-05,2.2779e-08,3.0275e-09,6.5032e-05,1.4615e-05,2.352909596186259,0.3098444974640927,13.52619768833147,188.98882661,111.8790734039065,3.081945687595032,1.623873504777487,3.60924250866556,193,130.3327407663776,0.0,17.97,60200,6639.0
4808,497168 (2004 SG5),5.3396e-08,5.5969e-09,5.0319e-06,2.7742e-05,3.0307e-05,9.3224e-06,7.509e-09,1.1595e-09,3.1213e-05,4.5429e-06,2.194770994502575,0.3416309068278724,8.21080363739547,39.32934394335403,347.1046456588515,2.944572599634001,1.444969389371149,3.251561856889,322,289.9464083750062,0.0,18.28,60200,6431.0
6899,       (2002 PL179),1.7008e-06,7.688e-08,9.6379e-06,0.00017389,0.000406,0.00010788,9.774e-08,1.6886e-08,0.00034343,6.1676e-05,2.144034883465389,0.2713377244898809,5.328510795850962,293.3695829727089,40.43811116857916,2.725792429971814,1.562277336958963,3.13946736464055,47,252.4096872424406,1.0,19.5,60200,7063.0
18133,       (2017 TB6),6.8963e-07,4.8296e-08,1.1238e-05,7.507e-05,0.0002275,5.4621e-05,6.6917e-08,6.9614e-09,0.00022297,4.215e-05,2.537479017085621,0.3855598680709548,12.2553737796948,243.1412906943254,128.5365170000759,3.515829092145969,1.559128942025273,4.04214503052474,81,163.1758202052946,0.0,19.25,60200,4366.0
3943,439439 (2013 TJ81),3.9445e-08,1.0123e-08,5.9988e-06,1.8143e-05,4.2092e-05,3.7217e-05,1.1254e-08,3.3943e-09,9.185e-05,7.4626e-06,1.810293738205258,0.1116481773166577,18.70346126027001,195.5082374266213,150.6887243333419,2.012409734483634,1.608177741926882,2.43574475512214,117,48.97432090760637,0.0,19.16,60200,4356.0
13001,       (2014 QC24),4.5941e-05,0.00021977,0.0015636,0.00045479,0.0015115,0.094317,0.00031987,2.9496e-05,0.39167,0.19456,2.610967617223009,0.4554453080406083,26.12769573572658,330.2218112814909,83.01490812953841,3.800120567933195,1.421814666512823,4.21900879268653,23,22.31247291442498,5.0,18.901,60200,32.0
6046,612742 (2004 BC103),3.3024e-08,9.3511e-09,1.2046e-05,9.4004e-06,3.3203e-05,1.6711e-05,1.361e-08,1.2077e-09,7.4985e-05,8.3424e-06,2.651394980276589,0.4554293035064819,27.60968744889164,59.82331753142334,78.09339927867636,3.858917949464539,1.44387201108864,4.31737574021901,316,204.2048941858695,0.0,17.52,60200,6222.0
5935,606369 (2017 VR1),7.5498e-08,9.7345e-08,7.1491e-06,2.2577e-05,3.5008e-05,2.8063e-05,1.3791e-07,1.6832e-08,0.00011279,8.1921e-05,2.359312395537249,0.4167027599433666,16.48589796713897,305.5519103939201,354.7268758617272,3.342444382326217,1.376180408748282,3.62398487480965,96,280.688415359362,0.0,17.84,60200,3037.0
13786,       (2014 YJ9),0.00024945,0.00096093,0.02745,0.0061887,0.0603,0.98158,0.0011624,0.00027887,2.9909,0.72912,1.917933092793585,0.209681391901384,39.9100268278598,258.4376136187514,65.1985034814108,2.32008797326427,1.5157782123229,2.65618537618896,13,189.3404343590245,7.0,19.558,60200,23.0
18507,       (2018 AA2),1.0047e-07,2.3802e-08,1.2831e-05,3.5738e-05,5.4162e-05,2.7579e-05,3.2137e-08,4.392e-09,9.9005e-05,1.9772e-05,2.298765708467966,0.3502105537160057,9.701013212734107,343.2290466198269,32.2727934116233,3.103817720093898,1.493713696842033,3.48538106304115,80,289.7697365395067,0.0,18.3,60200,5244.0
10678,       (2012 FH71),1.5424e-06,2.5237e-08,5.0129e-05,1.7358e-05,0.0017137,0.0013717,2.7713e-08,8.1928e-09,0.0034552,1.8724e-05,1.833826599067587,0.09810232787830758,26.71755186967241,168.397582419505,344.7208042197528,2.013729257361278,1.653923940773897,2.48339386486635,29,238.9090682765036,1.0,20.42,60200,3675.0
6595,       (2000 SD10),0.0096023,0.051572,0.54196,0.049837,0.73851,0.42079,0.06823,0.0085991,1.1485,43.717,2.393871868639827,0.3230070619567146,27.6700724880618,174.8231812714214,195.5557456229653,3.167109387630007,1.620634349649646,3.70390256894642,47,356.4053173153025,9.0,18.27,51815,8.0
14209,       (2015 GD13),0.021856,0.12362,0.56844,2.3337,8.0587,3.0362,0.16473,0.019678,10.892,105.77,2.438702605627921,0.3325591941560836,17.73165393050037,267.5907856472392,278.3180249925576,3.249715578941883,1.627689632313958,3.80843428074953,10,3.586039402707221,9.0,19.646,57124,3.0
6138,614620 (2010 CW225),5.8975e-08,5.1289e-08,2.6059e-05,2.1366e-05,4.85e-05,3.4277e-05,7.6781e-08,4.368e-09,0.00017746,4.973e-05,3.131935688098979,0.4970313714167091,22.64709512130251,225.8680459879741,68.61988916721005,4.688605978343749,1.575265397854209,5.54277763112018,143,122.2658017297578,0.0,17.16,60200,6231.0
3643,413045 (2001 QS151),5.0997e-08,9.4832e-09,6.3322e-06,1.185e-05,2.5813e-05,2.6693e-05,1.0815e-08,2.9019e-09,6.8239e-05,7.1197e-06,1.877708664724464,0.1404666815031496,21.96398088326192,167.152108916318,250.1464833260652,2.14146416968802,1.613953159760908,2.57306358047449,230,137.4768612344652,0.0,18.01,60200,8324.0
13547,       (2014 UY273),1.904e-06,2.9063e-07,7.1162e-05,2.2923e-05,0.00033017,0.00035887,3.9386e-07,4.0822e-08,0.0014753,0.00025496,2.563867577967616,0.3552060103586963,27.64164908022197,203.0931075177992,263.8143616924564,3.474568751425506,1.653166404509725,4.10536322690901,30,27.6125900789584,1.0,18.91,60200,2910.0
2624,332285 (2006 SL411),5.1963e-08,1.594e-08,6.4167e-06,2.0833e-05,2.377e-05,1.247e-05,2.0023e-08,3.1755e-09,4.094e-05,1.304e-05,2.229404846042852,0.2561177625771661,12.11289965818556,111.4207493586982,234.9467665492506,2.800395027090039,1.658414664995666,3.32882997507886,218,62.53937523863159,0.0,17.7,60200,5736.0
3841,431396 (2007 FG47),4.1188e-08,7.4091e-09,5.7727e-06,1.028e-05,2.7147e-05,2.4232e-05,8.29e-09,2.24e-09,6.3525e-05,5.5759e-06,1.886788543560923,0.1188890723647818,20.73304615248688,160.9410921827377,89.76104540252841,2.111107083253379,1.662470003868467,2.59174964745176,287,76.50990580268325,0.0,17.89,60200,6069.0
12526,       (2014 JQ55),0.0012786,0.0035517,0.018904,0.14598,0.3503,2.2192,0.0049334,0.00066263,8.6352,2.9439,2.28868040376822,0.3890369014996174,19.92966214856481,141.3636088281403,78.74923119645695,3.179061536573101,1.398299270963338,3.46246928002775,36,257.3553019249601,7.0,18.8,60200,24.0
4515,480918 (2002 VF118),7.0255e-08,1.6006e-08,1.2194e-05,1.5461e-05,3.0171e-05,1.8178e-05,2.1347e-08,3.0246e-09,6.3138e-05,1.3233e-05,2.2770147724893,0.3336589790278077,23.90821294668137,295.1946154029242,80.46511233062722,3.036761196709316,1.517268348269285,3.4360302177901,217,42.01297197636693,0.0,17.22,60200,6261.0
7367,       (2004 RX83),7.6814e-07,5.1264e-07,3.1036e-05,0.00055974,0.00098861,0.00093272,7.1161e-07,9.6641e-08,0.0034506,0.00042403,2.279182095169286,0.3881332158909416,4.093129792684426,295.8482700338906,44.60026590041967,3.163808371368396,1.394555818970177,3.44093714115873,40,194.7163968943014,2.0,19.236,60200,3520.0
4364,469502 (2003 BZ20),4.1957e-08,2.9856e-09,6.1698e-06,6.3412e-06,5.5444e-05,5.1426e-05,3.1435e-09,1.6606e-09,9.3961e-05,1.989e-06,1.478520164370444,0.05288699698998547,29.3091111287368,126.6581618304627,117.0668400177307,1.556714655853137,1.400325672887752,1.79783189177567,326,58.82639923320639,0.0,19.08,60200,7459.0
14779,       (2015 RT2),1.3922e-07,2.7582e-08,1.1028e-05,1.6131e-05,0.00011403,7.6299e-05,3.1907e-08,8.5334e-09,0.00019595,2.0662e-05,1.869470547370928,0.1568212813947972,26.84464831632033,158.3139213445212,273.2225210415928,2.16264331413947,1.576297780602386,2.55614886945915,55,322.0217365913492,0.0,19.25,60200,5339.0
16672,       (2016 TE94),5.274e-07,1.1239e-07,2.7774e-05,0.00016089,0.00087321,0.00031276,1.5117e-07,1.6343e-08,0.0012486,9.7916e-05,2.528555740987693,0.3450627214104351,13.3608091726706,113.6889376062381,291.9111453204057,3.401066066210886,1.656045415764501,4.02084192980138,65,256.4255711571583,1.0,19.6,60200,2909.0
7818,       (2006 FT61),1.4934e-06,1.8846e-07,2.0654e-05,0.00011387,0.0010504,0.00041568,2.4288e-07,3.8395e-08,0.0014238,0.00015348,2.2095104989356,0.2887719626368497,6.60729752985859,358.817995063328,210.3217641974728,2.847555182179959,1.571465815691242,3.28437173954391,21,95.86645085416572,1.0,19.7,60200,3705.0
15272,       (2015 XG129),1.3103e-07,8.455e-08,8.5915e-06,3.0959e-05,0.00013924,0.00011001,1.1714e-07,1.4883e-08,0.00039088,7.09e-05,2.342539702260829,0.3854114417516764,8.923431606968245,298.0287829998831,182.6024636102532,3.245381306269718,1.43969809825194,3.58540849045163,111,48.38913671283868,0.0,19.95,60200,2576.0
19365,       (2018 WA18),9.0809e-07,1.4333e-07,3.1588e-05,2.709e-05,0.00027569,0.00019006,1.6423e-07,4.4223e-08,0.00048833,0.00010743,1.871531528890018,0.1458129310292973,20.91838124846086,252.1141545572863,131.4092762010059,2.144425026631213,1.598638031148822,2.56037704033162,38,341.396256079145,1.0,19.49,60200,1831.0
19504,       (2019 AD14),4.2032e-05,0.00012136,0.001582,0.00057747,0.0019527,0.067881,0.00014832,4.1387e-05,0.17643,0.089156,1.798034345329165,0.2221971681151098,42.04929176741571,140.6310349213386,25.58115903730608,2.197552485035011,1.398516205623319,2.41104422768838,36,318.0721263521706,5.0,20.949,60200,56.0
2641,333980 (2000 RL12),2.9193e-09,3.2486e-09,5.3679e-07,1.9559e-07,6.5173e-07,1.2609e-06,4.8178e-09,4.6799e-10,5.7528e-06,2.8356e-06,2.53806829188897,0.4830153474853524,34.31356582635505,4.781566953239802,275.1102467091161,3.763994229837276,1.312142353940664,4.04355316384414,696,284.8502317839284,0.0,15.94,60200,8513.0
17001,       (2016 YJ1),0.00029161,9.2667e-06,0.0039152,0.0030082,0.096703,0.11958,1.0302e-05,2.9074e-06,0.3074,0.0069224,1.859018599991171,0.1117092952238901,18.77071461490904,236.2010278355558,89.60819130151441,2.066688257604288,1.651348942378055,2.53474225548208,22,349.6111519065773,4.0,20.27,60200,1805.0
4369,469640 (2004 TC19),3.5673e-07,1.6879e-08,1.308e-05,3.8032e-05,0.00018395,6.5547e-05,2.2885e-08,2.4384e-09,0.00026815,1.4724e-05,2.535194520519346,0.3558837735512416,14.81530195664053,281.7754181085474,77.30214821984721,3.437429113168202,1.632959927870491,4.03668753452449,252,257.1467975010434,0.0,17.95,60200,5951.0
3603,408876 (2001 TZ135),3.3488e-08,1.2264e-08,4.2249e-06,3.5141e-05,3.5579e-05,7.4338e-06,1.73e-08,1.6164e-09,3.1752e-05,1.0896e-05,2.629908856451434,0.4106971258521969,7.733023885793126,260.8252746254067,200.8575879217056,3.710004865049276,1.549812847853592,4.26500209343276,468,16.34726725091138,0.0,16.47,60200,7735.0
10518,       (2011 WO75),1.0301e-07,1.2719e-08,1.7275e-05,2.5076e-05,0.00012109,0.00011086,1.3746e-08,4.2978e-09,0.00027267,9.3614e-06,1.804674119618941,0.08071180410481642,23.33130376808786,244.0549633535639,88.59019391400533,1.950332623634657,1.659015615603225,2.42441179188276,32,28.29645036000863,0.0,19.66,60200,4398.0
12961,       (2014 PS58),0.0063156,0.13282,3.9952,0.67652,11.177,9.728,0.14557,0.04717,12.197,96.792,1.769128673837942,0.09597600074305362,22.12614688318211,303.8998347737914,56.3311609269011,1.93892256875277,1.599334778923114,2.35313766095283,12,318.916948108634,9.0,20.321,56873,5.0
16987,       (2016 XR25),1.7346e-07,1.4851e-08,8.3879e-06,5.4553e-05,8.9595e-05,4.3572e-05,1.8278e-08,3.2464e-09,0.00013941,1.1926e-05,2.14815159407184,0.2307376349943313,4.391131971121784,0.2232803437437434,344.3151238090641,2.643811012497279,1.6524921756464,3.1485137290081,132,118.2607093578956,0.0,19.33,60200,8094.0
3833,430820 (2005 GJ73),4.3148e-08,1.115e-08,5.4496e-06,2.7923e-05,2.9865e-05,1.2013e-05,1.4538e-08,2.257e-09,3.6848e-05,9.0919e-06,2.215177285461298,0.3039000028373247,9.898112891766846,66.27712468801613,198.0907719464136,2.888369668798164,1.541984902124433,3.29701510239957,219,176.3594156234396,0.0,18.02,60200,7364.0
18553,       (2018 BQ3),1.7544e-07,1.2673e-08,4.3792e-06,0.00036339,0.00036682,3.0243e-05,1.5832e-08,2.6666e-09,9.8743e-05,1.0254e-05,2.181158744003252,0.2493200016508133,1.171709917869531,128.2344254170906,258.9152588192212,2.724965245658828,1.637352242347675,3.2213589049842,102,347.3023280583794,0.0,19.47,60200,5861.0
